row,column,date,red,green,blue
65,38,2010-11-01,213,234,239
65,39,2010-12-01,245,232,228
65,40,2011-01-01,230,240,242
65,41,2011-02-01,219,236,240
65,42,2011-03-01,194,227,234
65,43,2011-04-01,174,217,228
65,44,2011-05-01,157,207,220
65,45,2011-06-01,154,205,219
65,46,2011-07-01,161,208,222
65,47,2011-08-01,175,217,228
65,48,2011-09-01,205,231,237
65,49,2011-10-01,187,223,234
66,0,2007-09-01,232,240,242
66,1,2007-10-01,246,222,218
66,2,2007-11-01,249,168,157
66,3,2007-12-01,199,229,236
66,4,2008-01-01,249,185,174
66,5,2008-02-01,249,183,172
66,6,2008-03-01,207,231,237
66,7,2008-04-01,195,227,235
66,8,2008-05-01,194,227,234
66,9,2008-06-01,185,223,233
66,10,2008-07-01,227,239,241
66,11,2008-08-01,174,217,228
66,12,2008-09-01,224,238,241
66,13,2008-10-01,196,228,235
66,14,2008-11-01,193,226,234
66,15,2008-12-01,190,225,233
66,16,2009-01-01,192,226,234
66,17,2009-02-01,241,244,245
66,18,2009-03-01,154,205,219
66,19,2009-04-01,160,208,222
66,20,2009-05-01,143,199,214
66,21,2009-06-01,175,218,229
66,22,2009-07-01,246,227,222
66,23,2009-08-01,174,217,228
66,24,2009-09-01,248,196,187
66,25,2009-10-01,250,164,153
66,26,2009-11-01,245,105,98
66,27,2009-12-01,248,133,127
66,28,2010-01-01,248,199,188
66,29,2010-02-01,247,218,212
66,30,2010-03-01,248,196,187
66,31,2010-04-01,248,210,203
66,32,2010-05-01,245,238,236
66,33,2010-06-01,248,188,177
66,34,2010-07-01,160,208,222
66,35,2010-08-01,143,198,215
66,36,2010-09-01,190,225,233
66,37,2010-10-01,180,220,232
66,38,2010-11-01,249,201,193
66,39,2010-12-01,244,245,245
66,40,2011-01-01,248,203,194
66,41,2011-02-01,247,214,208
66,42,2011-03-01,218,236,240
66,43,2011-04-01,205,230,237
66,44,2011-05-01,170,215,227
66,45,2011-06-01,186,223,234
66,46,2011-07-01,180,220,231
66,47,2011-08-01,207,231,237
66,48,2011-09-01,206,230,237
66,49,2011-10-01,183,221,232
67,0,2007-09-01,245,234,231
67,1,2007-10-01,249,202,193
67,2,2007-11-01,249,185,174
67,3,2007-12-01,242,245,245
67,4,2008-01-01,248,200,192
67,5,2008-02-01,248,192,181
67,6,2008-03-01,201,230,236
67,7,2008-04-01,227,239,241
67,8,2008-05-01,199,229,236
67,9,2008-06-01,183,221,233
67,10,2008-07-01,196,228,235
67,11,2008-08-01,175,217,228
67,12,2008-09-01,185,223,233
67,13,2008-10-01,191,226,234
67,14,2008-11-01,175,217,228
67,15,2008-12-01,170,214,226
67,16,2009-01-01,179,219,230
67,17,2009-02-01,189,225,233
67,18,2009-03-01,160,208,222
67,19,2009-04-01,147,201,216
67,20,2009-05-01,136,195,211
67,21,2009-06-01,170,215,227
67,22,2009-07-01,246,230,225
67,23,2009-08-01,175,217,229
67,24,2009-09-01,247,220,216
67,25,2009-10-01,249,184,173
67,26,2009-11-01,248,124,118
67,27,2009-12-01,247,122,116
67,28,2010-01-01,237,243,243
67,29,2010-02-01,244,244,243
67,30,2010-03-01,244,244,244
67,31,2010-04-01,246,225,220
67,32,2010-05-01,246,227,223
67,33,2010-06-01,247,215,209
67,34,2010-07-01,175,217,229
67,35,2010-08-01,137,195,213
67,36,2010-09-01,178,219,230
67,37,2010-10-01,172,216,227
67,38,2010-11-01,227,239,242
67,39,2010-12-01,245,234,232
67,40,2011-01-01,244,240,239
67,41,2011-02-01,231,241,242
67,42,2011-03-01,194,227,234
67,43,2011-04-01,191,225,234
67,44,2011-05-01,190,225,233
67,45,2011-06-01,146,200,216
67,46,2011-07-01,167,212,225
67,47,2011-08-01,177,218,229
67,48,2011-09-01,207,231,237
67,49,2011-10-01,187,224,234
68,0,2007-09-01,226,239,242
68,1,2007-10-01,249,201,192
68,2,2007-11-01,249,185,174
68,3,2007-12-01,244,242,241
68,4,2008-01-01,248,188,177
68,5,2008-02-01,248,200,190
68,6,2008-03-01,186,223,233
68,7,2008-04-01,224,238,241
68,8,2008-05-01,196,228,235
68,9,2008-06-01,175,217,229
68,10,2008-07-01,209,232,238
68,11,2008-08-01,202,229,236
68,12,2008-09-01,188,224,234
68,13,2008-10-01,187,224,234
68,14,2008-11-01,158,207,221
68,15,2008-12-01,171,215,227
68,16,2009-01-01,169,213,226
68,17,2009-02-01,192,226,234
68,18,2009-03-01,161,208,222
68,19,2009-04-01,151,203,218
68,20,2009-05-01,140,197,213
68,21,2009-06-01,163,209,223
68,22,2009-07-01,213,234,239
68,23,2009-08-01,170,215,227
68,24,2009-09-01,246,224,219
68,25,2009-10-01,245,232,229
68,26,2009-11-01,250,141,132
68,27,2009-12-01,249,177,166
68,28,2010-01-01,230,240,242
68,29,2010-02-01,244,245,245
68,30,2010-03-01,242,245,246
68,31,2010-04-01,246,225,220
68,32,2010-05-01,243,245,246
68,33,2010-06-01,246,221,216
68,34,2010-07-01,161,209,222
68,35,2010-08-01,115,182,202
68,36,2010-09-01,174,216,228
68,37,2010-10-01,158,207,221
68,38,2010-11-01,225,239,242
68,39,2010-12-01,230,240,242
68,40,2011-01-01,236,242,243
68,41,2011-02-01,245,235,232
68,42,2011-03-01,213,234,239
68,43,2011-04-01,175,217,229
68,44,2011-05-01,168,212,225
68,45,2011-06-01,160,208,222
68,46,2011-07-01,175,217,228
68,47,2011-08-01,175,217,228
68,48,2011-09-01,216,234,240
68,49,2011-10-01,184,222,233
69,0,2007-09-01,241,245,245
69,1,2007-10-01,247,220,216
69,2,2007-11-01,249,183,172
69,3,2007-12-01,245,232,229
69,4,2008-01-01,249,159,148
69,5,2008-02-01,250,166,155
69,6,2008-03-01,244,245,244
69,7,2008-04-01,213,234,239
69,8,2008-05-01,191,225,234
69,9,2008-06-01,180,220,231
69,10,2008-07-01,243,246,246
69,11,2008-08-01,173,216,228
69,12,2008-09-01,234,242,243
69,13,2008-10-01,244,245,245
69,14,2008-11-01,196,228,235
69,15,2008-12-01,208,232,238
69,16,2009-01-01,193,227,234
69,17,2009-02-01,230,240,242
69,18,2009-03-01,175,217,228
69,19,2009-04-01,157,207,220
69,20,2009-05-01,129,191,209
69,21,2009-06-01,161,209,222
69,22,2009-07-01,234,241,243
69,23,2009-08-01,169,213,225
69,24,2009-09-01,249,168,157
69,25,2009-10-01,250,164,153
69,26,2009-11-01,246,109,103
69,27,2009-12-01,246,108,101
69,28,2010-01-01,248,207,200
69,29,2010-02-01,245,234,231
69,30,2010-03-01,237,243,243
69,31,2010-04-01,237,243,243
69,32,2010-05-01,246,221,216
69,33,2010-06-01,248,189,178
69,34,2010-07-01,167,213,225
69,35,2010-08-01,139,196,212
69,36,2010-09-01,215,234,239
69,37,2010-10-01,188,224,234
69,38,2010-11-01,219,236,240
69,39,2010-12-01,245,237,235
69,40,2011-01-01,246,228,224
69,41,2011-02-01,245,233,230
69,42,2011-03-01,212,234,239
69,43,2011-04-01,180,220,232
69,44,2011-05-01,164,210,223
69,45,2011-06-01,183,221,232
69,46,2011-07-01,180,220,231
69,47,2011-08-01,179,219,230
69,48,2011-09-01,220,237,241
69,49,2011-10-01,190,225,233
70,0,2007-09-01,247,220,216
70,1,2007-10-01,245,233,230
70,2,2007-11-01,246,226,222
70,3,2007-12-01,221,236,241
70,4,2008-01-01,244,244,243
70,5,2008-02-01,248,205,198
70,6,2008-03-01,213,234,239
70,7,2008-04-01,234,241,243
70,8,2008-05-01,199,229,235
70,9,2008-06-01,157,207,220
70,10,2008-07-01,217,235,240
70,11,2008-08-01,163,209,223
70,12,2008-09-01,224,238,241
70,13,2008-10-01,190,225,233
70,14,2008-11-01,174,217,228
70,15,2008-12-01,163,209,223
70,16,2009-01-01,195,227,235
70,17,2009-02-01,192,226,234
70,18,2009-03-01,149,202,217
70,19,2009-04-01,160,208,222
70,20,2009-05-01,141,197,213
70,21,2009-06-01,177,218,229
70,22,2009-07-01,212,234,239
70,23,2009-08-01,164,210,223
70,24,2009-09-01,237,243,243
70,25,2009-10-01,241,245,245
70,26,2009-11-01,248,128,121
70,27,2009-12-01,248,191,180
70,28,2010-01-01,240,244,244
70,29,2010-02-01,248,204,196
70,30,2010-03-01,248,207,200
70,31,2010-04-01,237,243,244
70,32,2010-05-01,226,239,242
70,33,2010-06-01,240,244,244
70,34,2010-07-01,150,203,218
70,35,2010-08-01,129,191,210
70,36,2010-09-01,211,233,238
70,37,2010-10-01,168,212,225
70,38,2010-11-01,206,230,237
70,39,2010-12-01,220,237,241
70,40,2011-01-01,246,231,227
70,41,2011-02-01,233,241,242
70,42,2011-03-01,202,229,236
70,43,2011-04-01,199,229,236
70,44,2011-05-01,169,213,225
70,45,2011-06-01,169,214,226
70,46,2011-07-01,163,209,223
70,47,2011-08-01,207,231,237
70,48,2011-09-01,222,238,241
70,49,2011-10-01,183,222,233
71,0,2007-09-01,245,238,237
71,1,2007-10-01,247,220,216
71,2,2007-11-01,248,211,204
71,3,2007-12-01,208,232,238
71,4,2008-01-01,244,240,240
71,5,2008-02-01,249,185,174
71,6,2008-03-01,188,224,234
71,7,2008-04-01,205,230,237
71,8,2008-05-01,170,214,226
71,9,2008-06-01,168,212,225
71,10,2008-07-01,193,226,234
71,11,2008-08-01,136,194,212
71,12,2008-09-01,209,232,238
71,13,2008-10-01,178,219,230
71,14,2008-11-01,158,207,221
71,15,2008-12-01,179,219,230
71,16,2009-01-01,173,216,228
71,17,2009-02-01,176,218,229
71,18,2009-03-01,136,194,212
71,19,2009-04-01,156,207,220
71,20,2009-05-01,122,186,206
71,21,2009-06-01,154,205,219
71,22,2009-07-01,186,223,233
71,23,2009-08-01,161,209,222
71,24,2009-09-01,244,244,243
71,25,2009-10-01,246,231,227
71,26,2009-11-01,248,135,128
71,27,2009-12-01,248,190,179
71,28,2010-01-01,243,246,246
71,29,2010-02-01,211,233,238
71,30,2010-03-01,245,236,233
71,31,2010-04-01,237,243,243
71,32,2010-05-01,236,242,243
71,33,2010-06-01,247,215,209
71,34,2010-07-01,133,192,211
71,35,2010-08-01,125,188,207
71,36,2010-09-01,164,210,223
71,37,2010-10-01,184,222,233
71,38,2010-11-01,212,233,238
71,39,2010-12-01,221,237,241
71,40,2011-01-01,242,245,246
71,41,2011-02-01,221,236,241
71,42,2011-03-01,169,213,226
71,43,2011-04-01,195,227,235
71,44,2011-05-01,164,210,223
71,45,2011-06-01,178,219,230
71,46,2011-07-01,151,203,218
71,47,2011-08-01,183,221,232
71,48,2011-09-01,170,215,227
71,49,2011-10-01,188,224,234
72,0,2007-09-01,248,205,197
72,1,2007-10-01,247,218,214
72,2,2007-11-01,248,204,196
72,3,2007-12-01,236,243,243
72,4,2008-01-01,249,202,193
72,5,2008-02-01,248,190,179
72,6,2008-03-01,177,218,229
72,7,2008-04-01,237,243,243
72,8,2008-05-01,183,221,232
72,9,2008-06-01,169,214,226
72,10,2008-07-01,208,232,238
72,11,2008-08-01,155,205,219
72,12,2008-09-01,196,228,235
72,13,2008-10-01,192,226,234
72,14,2008-11-01,185,222,233
72,15,2008-12-01,194,227,234
72,16,2009-01-01,167,212,225
72,17,2009-02-01,184,222,233
72,18,2009-03-01,144,199,214
72,19,2009-04-01,147,201,216
72,20,2009-05-01,122,186,206
72,21,2009-06-01,169,214,226
72,22,2009-07-01,217,235,240
72,23,2009-08-01,174,216,228
72,24,2009-09-01,235,242,243
72,25,2009-10-01,246,228,224
72,26,2009-11-01,249,151,141
72,27,2009-12-01,249,202,194
72,28,2010-01-01,194,227,235
72,29,2010-02-01,227,239,241
72,30,2010-03-01,237,243,243
72,31,2010-04-01,244,245,245
72,32,2010-05-01,225,238,242
72,33,2010-06-01,238,243,244
72,34,2010-07-01,142,198,214
72,35,2010-08-01,132,192,210
72,36,2010-09-01,171,216,227
72,37,2010-10-01,169,213,226
72,38,2010-11-01,198,228,235
72,39,2010-12-01,243,245,246
72,40,2011-01-01,243,246,246
72,41,2011-02-01,216,234,240
72,42,2011-03-01,193,226,234
72,43,2011-04-01,178,219,230
72,44,2011-05-01,164,211,224
72,45,2011-06-01,158,208,221
72,46,2011-07-01,167,213,225
72,47,2011-08-01,161,209,222
72,48,2011-09-01,188,224,234
72,49,2011-10-01,178,219,230
73,0,2007-09-01,248,182,171
73,1,2007-10-01,246,222,218
73,2,2007-11-01,245,239,237
73,3,2007-12-01,208,232,238
73,4,2008-01-01,245,238,236
73,5,2008-02-01,249,177,167
73,6,2008-03-01,192,226,234
73,7,2008-04-01,215,234,239
73,8,2008-05-01,200,229,236
73,9,2008-06-01,205,230,237
73,10,2008-07-01,202,229,236
73,11,2008-08-01,180,220,231
73,12,2008-09-01,234,242,243
73,13,2008-10-01,233,241,242
73,14,2008-11-01,189,224,234
73,15,2008-12-01,190,225,235
73,16,2009-01-01,194,227,234
73,17,2009-02-01,205,231,237
73,18,2009-03-01,174,217,228
73,19,2009-04-01,168,212,225
73,20,2009-05-01,164,210,223
73,21,2009-06-01,187,223,234
73,22,2009-07-01,188,224,234
73,23,2009-08-01,165,211,224
73,24,2009-09-01,242,245,246
73,25,2009-10-01,250,172,162
73,26,2009-11-01,245,98,91
73,27,2009-12-01,250,139,130
73,28,2010-01-01,230,240,242
73,29,2010-02-01,227,239,241
73,30,2010-03-01,244,245,245
73,31,2010-04-01,250,165,154
73,32,2010-05-01,232,240,242
73,33,2010-06-01,247,217,211
73,34,2010-07-01,155,206,219
73,35,2010-08-01,153,204,218
73,36,2010-09-01,165,211,224
73,37,2010-10-01,164,211,224
73,38,2010-11-01,199,229,235
73,39,2010-12-01,221,237,241
73,40,2011-01-01,225,239,242
73,41,2011-02-01,227,239,242
73,42,2011-03-01,198,228,235
73,43,2011-04-01,185,223,233
73,44,2011-05-01,147,201,216
73,45,2011-06-01,175,217,228
73,46,2011-07-01,164,211,224
73,47,2011-08-01,191,225,234
73,48,2011-09-01,213,234,239
73,49,2011-10-01,184,222,233
74,0,2007-09-01,233,241,243
74,1,2007-10-01,247,218,214
74,2,2007-11-01,249,184,173
74,3,2007-12-01,211,233,238
74,4,2008-01-01,245,236,234
74,5,2008-02-01,249,201,193
74,6,2008-03-01,201,230,236
74,7,2008-04-01,196,228,235
74,8,2008-05-01,180,220,232
74,9,2008-06-01,167,212,225
74,10,2008-07-01,196,228,235
74,11,2008-08-01,167,212,225
74,12,2008-09-01,219,236,240
74,13,2008-10-01,230,240,242
74,14,2008-11-01,179,220,231
74,15,2008-12-01,164,210,223
74,16,2009-01-01,165,212,224
74,17,2009-02-01,179,219,230
74,18,2009-03-01,151,203,218
74,19,2009-04-01,144,199,214
74,20,2009-05-01,123,187,206
74,21,2009-06-01,150,203,217
74,22,2009-07-01,188,224,234
74,23,2009-08-01,175,217,229
74,24,2009-09-01,246,230,226
74,25,2009-10-01,248,209,203
74,26,2009-11-01,249,143,133
74,27,2009-12-01,248,182,171
74,28,2010-01-01,242,245,245
74,29,2010-02-01,235,242,243
74,30,2010-03-01,246,221,216
74,31,2010-04-01,245,231,228
74,32,2010-05-01,246,230,226
74,33,2010-06-01,215,234,239
74,34,2010-07-01,169,213,226
74,35,2010-08-01,139,196,212
74,36,2010-09-01,200,229,236
74,37,2010-10-01,161,209,222
74,38,2010-11-01,208,231,237
74,39,2010-12-01,191,225,234
74,40,2011-01-01,248,207,200
74,41,2011-02-01,240,244,244
74,42,2011-03-01,193,227,234
74,43,2011-04-01,202,229,236
74,44,2011-05-01,151,203,218
74,45,2011-06-01,175,217,229
74,46,2011-07-01,149,202,217
74,47,2011-08-01,191,225,234
74,48,2011-09-01,213,234,239
74,49,2011-10-01,183,222,233
75,0,2007-09-01,248,206,199
75,1,2007-10-01,238,243,244
75,2,2007-11-01,248,186,175
75,3,2007-12-01,213,234,239
75,4,2008-01-01,249,176,165
75,5,2008-02-01,249,183,172
75,6,2008-03-01,188,224,234
75,7,2008-04-01,212,233,238
75,8,2008-05-01,181,221,232
75,9,2008-06-01,169,213,226
75,10,2008-07-01,179,219,230
75,11,2008-08-01,159,208,221
75,12,2008-09-01,221,237,241
75,13,2008-10-01,176,218,229
75,14,2008-11-01,153,204,218
75,15,2008-12-01,175,217,229
75,16,2009-01-01,173,216,228
75,17,2009-02-01,220,237,241
75,18,2009-03-01,155,206,219
75,19,2009-04-01,157,207,220
75,20,2009-05-01,115,182,202
75,21,2009-06-01,130,191,210
75,22,2009-07-01,198,228,235
75,23,2009-08-01,152,204,218
75,24,2009-09-01,217,235,240
75,25,2009-10-01,244,242,241
75,26,2009-11-01,249,178,168
75,27,2009-12-01,249,179,169
75,28,2010-01-01,244,243,242
75,29,2010-02-01,219,236,240
75,30,2010-03-01,248,209,202
75,31,2010-04-01,245,236,233
75,32,2010-05-01,245,233,229
75,33,2010-06-01,248,194,183
75,34,2010-07-01,135,194,211
75,35,2010-08-01,133,193,211
75,36,2010-09-01,157,207,220
75,37,2010-10-01,159,208,221
75,38,2010-11-01,233,241,242
75,39,2010-12-01,225,238,242
75,40,2011-01-01,228,239,242
75,41,2011-02-01,219,236,240
75,42,2011-03-01,224,238,241
75,43,2011-04-01,189,224,234
75,44,2011-05-01,167,213,225
75,45,2011-06-01,176,218,229
75,46,2011-07-01,158,208,221
75,47,2011-08-01,178,219,230
75,48,2011-09-01,176,218,229
75,49,2011-10-01,164,210,223
76,0,2007-09-01,244,246,246
76,1,2007-10-01,245,237,235
76,2,2007-11-01,247,215,209
76,3,2007-12-01,229,239,242
76,4,2008-01-01,248,201,191
76,5,2008-02-01,249,159,148
76,6,2008-03-01,188,224,234
76,7,2008-04-01,228,239,242
76,8,2008-05-01,221,237,241
76,9,2008-06-01,195,227,235
76,10,2008-07-01,221,237,241
76,11,2008-08-01,179,220,231
76,12,2008-09-01,245,238,236
76,13,2008-10-01,245,236,233
76,14,2008-11-01,169,213,226
76,15,2008-12-01,175,217,228
76,16,2009-01-01,198,228,235
76,17,2009-02-01,216,235,240
76,18,2009-03-01,164,211,224
76,19,2009-04-01,163,209,223
76,20,2009-05-01,155,206,220
76,21,2009-06-01,178,219,230
76,22,2009-07-01,192,226,234
76,23,2009-08-01,170,215,227
76,24,2009-09-01,249,167,156
76,25,2009-10-01,245,231,228
76,26,2009-11-01,249,151,142
76,27,2009-12-01,248,131,124
76,28,2010-01-01,245,238,236
76,29,2010-02-01,247,218,212
76,30,2010-03-01,217,235,240
76,31,2010-04-01,248,188,177
76,32,2010-05-01,249,168,157
76,33,2010-06-01,246,223,217
76,34,2010-07-01,181,220,232
76,35,2010-08-01,160,208,222
76,36,2010-09-01,195,227,235
76,37,2010-10-01,199,229,236
76,38,2010-11-01,246,229,225
76,39,2010-12-01,248,200,190
76,40,2011-01-01,248,209,202
76,41,2011-02-01,246,224,219
76,42,2011-03-01,240,244,244
76,43,2011-04-01,225,239,242
76,44,2011-05-01,178,219,230
76,45,2011-06-01,210,233,238
76,46,2011-07-01,203,230,237
76,47,2011-08-01,215,234,239
76,48,2011-09-01,209,232,238
76,49,2011-10-01,218,236,240
77,0,2007-09-01,245,238,236
77,1,2007-10-01,249,184,172
77,2,2007-11-01,248,205,198
77,3,2007-12-01,217,235,240
77,4,2008-01-01,247,218,213
77,5,2008-02-01,245,238,237
77,6,2008-03-01,180,220,232
77,7,2008-04-01,236,243,243
77,8,2008-05-01,194,227,235
77,9,2008-06-01,169,214,226
77,10,2008-07-01,187,223,234
77,11,2008-08-01,157,207,220
77,12,2008-09-01,209,232,238
77,13,2008-10-01,194,227,235
77,14,2008-11-01,158,208,221
77,15,2008-12-01,184,222,233
77,16,2009-01-01,171,215,227
77,17,2009-02-01,179,219,230
77,18,2009-03-01,151,203,218
77,19,2009-04-01,148,202,216
77,20,2009-05-01,135,194,212
77,21,2009-06-01,148,202,216
77,22,2009-07-01,210,233,238
77,23,2009-08-01,168,212,225
77,24,2009-09-01,215,234,239
77,25,2009-10-01,246,228,223
77,26,2009-11-01,250,139,130
77,27,2009-12-01,245,236,233
77,28,2010-01-01,212,234,239
77,29,2010-02-01,225,239,242
77,30,2010-03-01,243,245,246
77,31,2010-04-01,245,239,237
77,32,2010-05-01,241,244,245
77,33,2010-06-01,243,245,246
77,34,2010-07-01,158,207,221
77,35,2010-08-01,126,189,208
77,36,2010-09-01,159,208,221
77,37,2010-10-01,155,206,219
77,38,2010-11-01,181,221,232
77,39,2010-12-01,219,236,240
77,40,2011-01-01,217,235,240
77,41,2011-02-01,205,230,237
77,42,2011-03-01,169,214,226
77,43,2011-04-01,179,219,230
77,44,2011-05-01,129,190,209
77,45,2011-06-01,165,211,224
77,46,2011-07-01,132,192,210
77,47,2011-08-01,183,221,232
77,48,2011-09-01,179,219,230
77,49,2011-10-01,146,200,216
78,0,2007-09-01,232,240,242
78,1,2007-10-01,240,244,244
78,2,2007-11-01,249,185,174
78,3,2007-12-01,216,235,240
78,4,2008-01-01,248,210,203
78,5,2008-02-01,248,186,175
78,6,2008-03-01,208,232,237
78,7,2008-04-01,233,241,242
78,8,2008-05-01,176,218,229
78,9,2008-06-01,161,208,222
78,10,2008-07-01,215,234,239
78,11,2008-08-01,167,213,225
78,12,2008-09-01,194,227,235
78,13,2008-10-01,214,234,239
78,14,2008-11-01,157,207,220
78,15,2008-12-01,160,208,222
78,16,2009-01-01,165,211,224
78,17,2009-02-01,198,228,235
78,18,2009-03-01,142,198,214
78,19,2009-04-01,144,199,216
78,20,2009-05-01,136,195,211
78,21,2009-06-01,170,215,227
78,22,2009-07-01,195,227,235
78,23,2009-08-01,151,203,218
78,24,2009-09-01,219,236,240
78,25,2009-10-01,244,243,242
78,26,2009-11-01,250,169,159
78,27,2009-12-01,247,215,209
78,28,2010-01-01,198,228,235
78,29,2010-02-01,198,228,235
78,30,2010-03-01,227,239,242
78,31,2010-04-01,246,230,226
78,32,2010-05-01,223,237,241
78,33,2010-06-01,226,239,242
78,34,2010-07-01,140,197,213
78,35,2010-08-01,135,194,212
78,36,2010-09-01,164,210,223
78,37,2010-10-01,153,204,218
78,38,2010-11-01,190,225,235
78,39,2010-12-01,213,234,239
78,40,2011-01-01,225,239,242
78,41,2011-02-01,203,230,237
78,42,2011-03-01,209,232,238
78,43,2011-04-01,163,209,223
78,44,2011-05-01,155,206,219
78,45,2011-06-01,165,211,224
78,46,2011-07-01,155,205,219
78,47,2011-08-01,159,208,221
78,48,2011-09-01,176,218,229
78,49,2011-10-01,165,211,224
79,0,2007-09-01,244,246,246
79,1,2007-10-01,248,196,187
79,2,2007-11-01,244,242,241
79,3,2007-12-01,245,237,235
79,4,2008-01-01,247,217,211
79,5,2008-02-01,249,177,167
79,6,2008-03-01,165,210,224
79,7,2008-04-01,240,244,244
79,8,2008-05-01,180,220,231
79,9,2008-06-01,167,212,225
79,10,2008-07-01,199,229,236
79,11,2008-08-01,160,208,222
79,12,2008-09-01,207,231,237
79,13,2008-10-01,200,229,236
79,14,2008-11-01,179,219,230
79,15,2008-12-01,170,215,227
79,16,2009-01-01,180,220,232
79,17,2009-02-01,207,231,237
79,18,2009-03-01,155,206,219
79,19,2009-04-01,146,200,216
79,20,2009-05-01,134,193,211
79,21,2009-06-01,164,211,224
79,22,2009-07-01,215,234,239
79,23,2009-08-01,165,211,224
79,24,2009-09-01,246,228,223
79,25,2009-10-01,235,242,243
79,26,2009-11-01,250,161,150
79,27,2009-12-01,248,187,176
79,28,2010-01-01,229,239,242
79,29,2010-02-01,241,245,245
79,30,2010-03-01,227,239,242
79,31,2010-04-01,243,246,246
79,32,2010-05-01,207,231,237
79,33,2010-06-01,214,234,239
79,34,2010-07-01,140,196,214
79,35,2010-08-01,146,200,215
79,36,2010-09-01,174,217,228
79,37,2010-10-01,151,203,218
79,38,2010-11-01,207,231,237
79,39,2010-12-01,241,245,245
79,40,2011-01-01,244,242,242
79,41,2011-02-01,242,245,245
79,42,2011-03-01,199,229,236
79,43,2011-04-01,177,218,229
79,44,2011-05-01,153,204,218
79,45,2011-06-01,179,219,230
79,46,2011-07-01,175,217,228
79,47,2011-08-01,180,220,232
79,48,2011-09-01,185,222,233
79,49,2011-10-01,173,216,228
80,0,2007-09-01,245,235,232
80,1,2007-10-01,248,209,202
80,2,2007-11-01,244,245,245
80,3,2007-12-01,245,235,232
80,4,2008-01-01,247,215,209
80,5,2008-02-01,249,201,192
80,6,2008-03-01,198,228,235
80,7,2008-04-01,205,230,237
80,8,2008-05-01,199,229,236
80,9,2008-06-01,167,213,225
80,10,2008-07-01,246,228,224
80,11,2008-08-01,165,211,224
80,12,2008-09-01,191,225,234
80,13,2008-10-01,217,235,240
80,14,2008-11-01,161,209,222
80,15,2008-12-01,167,213,225
80,16,2009-01-01,181,221,232
80,17,2009-02-01,199,229,236
80,18,2009-03-01,164,210,223
80,19,2009-04-01,150,203,217
80,20,2009-05-01,119,183,204
80,21,2009-06-01,150,203,217
80,22,2009-07-01,207,231,237
80,23,2009-08-01,180,220,231
80,24,2009-09-01,215,234,239
80,25,2009-10-01,211,233,238
80,26,2009-11-01,249,151,141
80,27,2009-12-01,250,173,163
80,28,2010-01-01,227,239,241
80,29,2010-02-01,214,233,239
80,30,2010-03-01,226,239,242
80,31,2010-04-01,237,243,244
80,32,2010-05-01,205,230,237
80,33,2010-06-01,245,235,233
80,34,2010-07-01,158,208,221
80,35,2010-08-01,139,196,212
80,36,2010-09-01,187,223,234
80,37,2010-10-01,172,216,227
80,38,2010-11-01,207,231,237
80,39,2010-12-01,223,237,241
80,40,2011-01-01,235,242,243
80,41,2011-02-01,221,237,241
80,42,2011-03-01,188,224,234
80,43,2011-04-01,173,216,228
80,44,2011-05-01,171,215,227
80,45,2011-06-01,169,214,226
80,46,2011-07-01,155,206,219
80,47,2011-08-01,169,214,226
80,48,2011-09-01,193,226,234
80,49,2011-10-01,179,219,230
81,0,2007-09-01,242,245,246
81,1,2007-10-01,247,212,206
81,2,2007-11-01,246,229,225
81,3,2007-12-01,220,237,241
81,4,2008-01-01,246,224,218
81,5,2008-02-01,248,193,182
81,6,2008-03-01,179,219,230
81,7,2008-04-01,237,243,243
81,8,2008-05-01,181,221,232
81,9,2008-06-01,178,219,230
81,10,2008-07-01,203,230,237
81,11,2008-08-01,158,208,221
81,12,2008-09-01,195,227,235
81,13,2008-10-01,205,231,237
81,14,2008-11-01,169,214,226
81,15,2008-12-01,169,214,226
81,16,2009-01-01,175,217,229
81,17,2009-02-01,198,228,235
81,18,2009-03-01,145,200,215
81,19,2009-04-01,165,211,224
81,20,2009-05-01,145,200,215
81,21,2009-06-01,165,211,224
81,22,2009-07-01,233,241,242
81,23,2009-08-01,174,216,228
81,24,2009-09-01,248,190,179
81,25,2009-10-01,250,152,143
81,26,2009-11-01,249,149,139
81,27,2009-12-01,249,150,141
81,28,2010-01-01,243,246,246
81,29,2010-02-01,246,227,222
81,30,2010-03-01,245,233,230
81,31,2010-04-01,249,174,164
81,32,2010-05-01,248,195,186
81,33,2010-06-01,248,187,175
81,34,2010-07-01,159,208,221
81,35,2010-08-01,144,199,216
81,36,2010-09-01,183,221,232
81,37,2010-10-01,152,204,218
81,38,2010-11-01,217,235,240
81,39,2010-12-01,209,232,238
81,40,2011-01-01,244,240,239
81,41,2011-02-01,236,243,243
81,42,2011-03-01,209,232,238
81,43,2011-04-01,219,236,240
81,44,2011-05-01,175,217,229
81,45,2011-06-01,167,213,225
81,46,2011-07-01,171,215,227
81,47,2011-08-01,181,221,232
81,48,2011-09-01,223,237,241
81,49,2011-10-01,201,230,236
82,0,2007-09-01,217,235,240
82,1,2007-10-01,246,225,219
82,2,2007-11-01,245,233,230
82,3,2007-12-01,246,227,222
82,4,2008-01-01,246,227,223
82,5,2008-02-01,247,218,214
82,6,2008-03-01,205,231,237
82,7,2008-04-01,244,244,243
82,8,2008-05-01,192,226,234
82,9,2008-06-01,158,208,221
